TITLE="Graphics"
VARIABLES= "rj, cm", "T, K", "Cp, J/kg*K", "rho, kg/cm^3", "Lambda, Watt/cm*K"
0 305.378 4183.28 0.00098 0.00618837
0.0025 305.6 4183.19 0.00098 0.00619191
0.005 306.218 4182.95 0.00098 0.0062017
0.0075 307.296 4182.57 0.00098 0.0062186
0.01 308.831 4182.11 0.00098 0.00624225
0.0125 310.823 4181.66 0.00098 0.00627213
0.015 313.271 4181.32 0.00098 0.00630757
0.0175 316.17 4181.2 0.00098 0.00634768
0.02 319.513 4181.42 0.00098 0.00639142
0.0225 323.284 4182.09 0.00098 0.00643759
0.025 327.458 4183.32 0.00098 0.00648494
0.0275 331.998 4185.17 0.00098 0.00653219
0.03 336.854 4187.72 0.00098 0.00657807
0.0325 341.962 4190.97 0.00098 0.00662139
0.035 347.24 4194.9 0.00098 0.00666112
0.0375 352.596 4199.45 0.00098 0.00669646
0.04 357.925 4204.52 0.00098 0.00672693
0.0425 363.114 4209.95 0.00098 0.00675241
0.045 368.053 4215.58 0.00098 0.00677307
0.0475 376.902 1893.04 5.74394e-07 0.000244672
0.0477401 373 4221.67 0.00098 0.00679049
0.0477401 373 4221.67 0.00098 0.000241434
0.05 567.038 1996.89 3.81791e-07 0.000427055
0.0525 665.461 2060.32 3.25324e-07 0.000536537
0.055 742.009 2111.99 2.91762e-07 0.000627078
0.0575 804.662 2155.27 2.69045e-07 0.000704147
0.06 857.566 2192.26 2.52447e-07 0.000771041
0.0625 903.198 2224.35 2.39693e-07 0.000829932
0.065 943.175 2252.52 2.29534e-07 0.000882346
0.0675 978.618 2277.49 2.2122e-07 0.000929405
0.07 1010.34 2299.8 2.14274e-07 0.000971963
0.0725 1038.96 2319.86 2.08372e-07 0.00101069
0.075 1064.95 2338.01 2.03287e-07 0.0010461
0.0775 1088.69 2354.51 1.98855e-07 0.00107865
0.08 1110.47 2369.58 1.94954e-07 0.00110867
0.0825 1130.54 2383.41 1.91493e-07 0.00113647
0.085 1149.11 2396.13 1.88397e-07 0.0011623
0.0875 1166.36 2407.88 1.85612e-07 0.00118636
0.09 1182.42 2418.76 1.83092e-07 0.00120884
0.0925 1197.41 2428.87 1.80799e-07 0.00122989
0.095 1211.45 2438.29 1.78703e-07 0.00124966
0.0975 1224.63 2447.08 1.76781e-07 0.00126825
0.1 1237.02 2455.31 1.7501e-07 0.00128577
0.1025 1248.7 2463.02 1.73373e-07 0.00130231
0.105 1259.72 2470.27 1.71855e-07 0.00131796
0.1075 1270.15 2477.09 1.70444e-07 0.00133279
0.11 1280.03 2483.52 1.69128e-07 0.00134685
0.1125 1289.41 2489.59 1.67899e-07 0.00136022
0.115 1298.32 2495.34 1.66747e-07 0.00137293
0.1175 1306.8 2500.78 1.65665e-07 0.00138505
0.12 1314.87 2505.94 1.64647e-07 0.0013966
0.1225 1322.57 2510.84 1.63688e-07 0.00140763
0.125 1329.93 2515.51 1.62783e-07 0.00141818
0.1275 1336.96 2519.94 1.61927e-07 0.00142827
0.13 1343.7 2524.18 1.61116e-07 0.00143794
0.1325 1350.14 2528.21 1.60346e-07 0.0014472
0.135 1356.33 2532.07 1.59615e-07 0.0014561
0.1375 1362.26 2535.76 1.5892e-07 0.00146464
0.14 1367.96 2539.29 1.58258e-07 0.00147285
0.1425 1373.44 2542.67 1.57626e-07 0.00148074
0.145 1378.71 2545.91 1.57024e-07 0.00148835
0.1475 1383.79 2549.02 1.56448e-07 0.00149567
0.15 1388.68 2552.01 1.55897e-07 0.00150273
0.1525 1393.39 2554.88 1.55369e-07 0.00150954
0.155 1397.95 2557.64 1.54863e-07 0.00151612
0.1575 1402.34 2560.3 1.54378e-07 0.00152247
0.16 1406.58 2562.86 1.53912e-07 0.00152861
0.1625 1410.69 2565.33 1.53465e-07 0.00153455
0.165 1414.65 2567.71 1.53034e-07 0.00154029
0.1675 1418.5 2570 1.5262e-07 0.00154585
0.17 1422.21 2572.22 1.52221e-07 0.00155124
0.1725 1425.82 2574.36 1.51836e-07 0.00155646
0.175 1429.31 2576.44 1.51465e-07 0.00156152
0.1775 1432.7 2578.44 1.51107e-07 0.00156644
0.18 1435.98 2580.38 1.50761e-07 0.0015712
0.1825 1439.17 2582.26 1.50427e-07 0.00157583
0.185 1442.27 2584.08 1.50104e-07 0.00158033
0.1875 1445.28 2585.84 1.49791e-07 0.00158469
0.19 1448.2 2587.55 1.49489e-07 0.00158894
0.1925 1451.05 2589.21 1.49196e-07 0.00159307
0.195 1453.81 2590.82 1.48912e-07 0.00159709
0.1975 1456.5 2592.38 1.48637e-07 0.001601
0.2 1459.12 2593.9 1.4837e-07 0.00160481
0.2025 1461.68 2595.37 1.48111e-07 0.00160852
0.205 1464.16 2596.81 1.4786e-07 0.00161214
0.2075 1466.58 2598.2 1.47615e-07 0.00161566
0.21 1468.95 2599.56 1.47378e-07 0.0016191
0.2125 1471.25 2600.88 1.47147e-07 0.00162245
0.215 1473.49 2602.16 1.46923e-07 0.00162572
0.2175 1475.69 2603.41 1.46705e-07 0.00162891
0.22 1477.82 2604.63 1.46493e-07 0.00163202
0.2225 1479.91 2605.82 1.46286e-07 0.00163506
0.225 1481.95 2606.98 1.46085e-07 0.00163803
0.2275 1483.94 2608.11 1.45888e-07 0.00164094
0.23 1485.89 2609.21 1.45697e-07 0.00164377
0.2325 1487.79 2610.29 1.45511e-07 0.00164655
0.235 1489.65 2611.34 1.45329e-07 0.00164926
0.2375 1491.47 2612.36 1.45152e-07 0.00165191
0.24 1493.25 2613.37 1.44979e-07 0.0016545
0.2425 1494.99 2614.34 1.4481e-07 0.00165704
0.245 1496.7 2615.3 1.44645e-07 0.00165953
0.2475 1496.77 2615.34 1.44638e-07 0.00165963
0.25 1500 2617.15 1.44327e-07 0.00166434
