TITLE="Graphics"
VARIABLES= "rj, cm", "T, K", "Cp, J/kg*K", "rho, kg/cm^3", "Lambda, Watt/cm*K"
0 348.368 4195.81 0.00098 0.00666897
0.0025 348.396 4195.84 0.00098 0.00666916
0.005 348.475 4195.9 0.00098 0.0066697
0.0075 348.612 4196.02 0.00098 0.00667064
0.01 348.806 4196.18 0.00098 0.00667196
0.0125 349.055 4196.38 0.00098 0.00667364
0.015 349.358 4196.64 0.00098 0.00667568
0.0175 349.714 4196.94 0.00098 0.00667805
0.02 350.12 4197.28 0.00098 0.00668072
0.0225 350.574 4197.67 0.00098 0.00668369
0.025 351.074 4198.1 0.00098 0.00668691
0.0275 351.618 4198.58 0.00098 0.00669037
0.03 352.204 4199.1 0.00098 0.00669403
0.0325 352.828 4199.66 0.00098 0.00669788
0.035 353.489 4200.26 0.00098 0.00670188
0.0375 354.182 4200.9 0.00098 0.00670601
0.04 354.907 4201.58 0.00098 0.00671023
0.0425 355.659 4202.3 0.00098 0.00671453
0.045 356.435 4203.05 0.00098 0.00671887
0.0475 357.234 4203.83 0.00098 0.00672323
0.04775 373.023 1891.37 5.80367e-07 0.000241453
0.04775 373.023 1891.37 5.80367e-07 0.000241453
0.05 526.98 1972.45 4.10813e-07 0.000385101
0.0525 622.025 2031.82 3.48041e-07 0.000487174
0.055 697.508 2081.76 3.10377e-07 0.000573919
0.0575 760.171 2124.46 2.84792e-07 0.000649162
0.06 813.655 2161.53 2.66071e-07 0.000715407
0.0625 860.187 2194.1 2.51678e-07 0.000774395
0.065 901.246 2222.97 2.40212e-07 0.000827391
0.0675 937.873 2248.78 2.30831e-07 0.000875353
0.07 970.834 2272.01 2.22994e-07 0.000919025
0.0725 1000.71 2293.03 2.16337e-07 0.000959001
0.075 1027.96 2312.16 2.10603e-07 0.000995759
0.0775 1052.93 2329.63 2.05607e-07 0.0010297
0.08 1075.93 2345.66 2.01211e-07 0.00106114
0.0825 1097.2 2360.41 1.97311e-07 0.00109037
0.085 1116.93 2374.04 1.93826e-07 0.00111761
0.0875 1135.3 2386.67 1.9069e-07 0.00114308
0.09 1152.45 2398.41 1.87852e-07 0.00116695
0.0925 1168.5 2409.33 1.85272e-07 0.00118936
0.095 1183.56 2419.54 1.82914e-07 0.00121045
0.0975 1197.72 2429.08 1.80752e-07 0.00123033
0.1 1211.07 2438.03 1.7876e-07 0.00124912
0.1025 1223.67 2446.44 1.76919e-07 0.00126689
0.105 1235.58 2454.35 1.75213e-07 0.00128373
0.1075 1246.87 2461.81 1.73627e-07 0.00129972
0.11 1257.58 2468.86 1.72149e-07 0.00131491
0.1125 1267.75 2475.52 1.70767e-07 0.00132937
0.115 1277.44 2481.83 1.69472e-07 0.00134315
0.1175 1286.66 2487.81 1.68257e-07 0.0013563
0.12 1295.46 2493.5 1.67115e-07 0.00136885
0.1225 1303.86 2498.9 1.66038e-07 0.00138086
0.125 1311.9 2504.04 1.65021e-07 0.00139234
0.1275 1319.58 2508.94 1.64059e-07 0.00140335
0.13 1326.95 2513.62 1.63149e-07 0.0014139
0.1325 1334.01 2518.08 1.62285e-07 0.00142403
0.135 1340.79 2522.35 1.61465e-07 0.00143376
0.1375 1347.3 2526.44 1.60684e-07 0.00144312
0.14 1353.56 2530.35 1.59941e-07 0.00145212
0.1425 1359.58 2534.1 1.59233e-07 0.00146078
0.145 1365.38 2537.69 1.58557e-07 0.00146913
0.1475 1370.97 2541.15 1.57911e-07 0.00147718
0.15 1376.36 2544.46 1.57292e-07 0.00148495
0.1525 1381.55 2547.65 1.56701e-07 0.00149245
0.155 1386.57 2550.72 1.56133e-07 0.00149969
0.1575 1391.42 2553.68 1.55589e-07 0.00150669
0.16 1396.11 2556.53 1.55067e-07 0.00151347
0.1625 1400.64 2559.28 1.54565e-07 0.00152002
0.165 1405.03 2561.92 1.54082e-07 0.00152636
0.1675 1409.28 2564.48 1.53618e-07 0.00153251
0.17 1413.4 2566.95 1.5317e-07 0.00153847
0.1725 1417.39 2569.34 1.52739e-07 0.00154425
0.175 1421.26 2571.65 1.52323e-07 0.00154985
0.1775 1425.01 2573.89 1.51922e-07 0.00155529
