TITLE="Graphics"
VARIABLES= "rj, cm", "T, K", "Cp, J/kg*K", "rho, kg/cm^3", "Lambda, Watt/cm*K"
0 331.69 4185.03 0.00098 0.00652913
0.0025 331.873 4185.12 0.00098 0.00653094
0.005 332.377 4185.35 0.00098 0.00653594
0.0075 333.247 4185.78 0.00098 0.00654445
0.01 334.466 4186.4 0.00098 0.0065561
0.0125 336.013 4187.24 0.00098 0.00657046
0.015 337.862 4188.32 0.00098 0.00658702
0.0175 339.986 4189.65 0.00098 0.00660522
0.02 342.352 4191.24 0.00098 0.00662451
0.0225 344.924 4193.11 0.00098 0.00664431
0.025 347.663 4195.24 0.00098 0.00666409
0.0275 350.529 4197.63 0.00098 0.00668339
0.03 353.477 4200.25 0.00098 0.00670181
0.0325 356.464 4203.08 0.00098 0.00671903
0.035 359.445 4206.06 0.00098 0.00673481
0.0375 362.376 4209.15 0.00098 0.00674903
0.04 365.216 4212.29 0.00098 0.00676162
0.0425 367.924 4215.42 0.00098 0.00677257
0.045 370.463 4218.49 0.00098 0.00678195
0.0475 374.977 1892.21 5.77343e-07 0.000243071
0.0477455 373 4221.67 0.00098 0.00679049
0.0477455 373 4221.67 0.00098 0.000241434
0.05 542.325 1981.69 3.99189e-07 0.000400977
0.0525 639.069 2042.92 3.38759e-07 0.000506356
0.055 715.173 2093.7 3.0271e-07 0.000594853
0.0575 777.952 2136.74 2.78282e-07 0.000670991
0.06 831.284 2173.84 2.60429e-07 0.000737615
0.0625 877.511 2206.27 2.4671e-07 0.000796652
0.065 918.174 2234.9 2.35783e-07 0.000849481
0.0675 954.354 2260.4 2.26845e-07 0.000897132
0.07 986.839 2283.28 2.19377e-07 0.000940396
0.0725 1016.23 2303.93 2.13034e-07 0.000979898
0.075 1042.98 2322.67 2.0757e-07 0.00101614
0.0775 1067.46 2339.76 2.02808e-07 0.00104954
0.08 1089.98 2355.41 1.98619e-07 0.00108042
0.0825 1110.77 2369.79 1.94901e-07 0.00110909
0.085 1130.04 2383.06 1.91578e-07 0.00113577
0.0875 1147.95 2395.33 1.88588e-07 0.00116068
0.09 1164.66 2406.72 1.85883e-07 0.00118399
0.0925 1180.29 2417.32 1.83422e-07 0.00120586
0.095 1194.93 2427.21 1.81173e-07 0.00122641
0.0975 1208.7 2436.45 1.79111e-07 0.00124578
0.1 1221.66 2445.1 1.77211e-07 0.00126405
0.1025 1233.88 2453.23 1.75455e-07 0.00128133
0.105 1245.43 2460.87 1.73827e-07 0.00129769
0.1075 1256.37 2468.07 1.72314e-07 0.0013132
0.11 1266.75 2474.86 1.70903e-07 0.00132794
0.1125 1276.6 2481.28 1.69584e-07 0.00134196
0.115 1285.96 2487.36 1.68349e-07 0.0013553
0.1175 1294.88 2493.12 1.67189e-07 0.00136803
0.12 1303.39 2498.59 1.66098e-07 0.00138018
0.1225 1311.5 2503.79 1.6507e-07 0.00139178
0.125 1319.26 2508.74 1.641e-07 0.00140289
0.1275 1326.68 2513.45 1.63182e-07 0.00141352
0.13 1333.79 2517.94 1.62312e-07 0.00142371
0.1325 1340.6 2522.23 1.61488e-07 0.00143349
0.135 1347.13 2526.33 1.60704e-07 0.00144288
0.1375 1353.41 2530.25 1.59959e-07 0.0014519
0.14 1359.44 2534.01 1.5925e-07 0.00146058
0.1425 1365.24 2537.61 1.58573e-07 0.00146893
0.145 1370.82 2541.06 1.57927e-07 0.00147697
0.1475 1376.2 2544.37 1.5731e-07 0.00148473
0.15 1381.39 2547.55 1.5672e-07 0.00149221
0.1525 1386.39 2550.61 1.56154e-07 0.00149942
0.155 1391.22 2553.55 1.55612e-07 0.00150639
0.1575 1395.88 2556.39 1.55093e-07 0.00151313
0.16 1400.38 2559.12 1.54593e-07 0.00151964
0.1625 1404.74 2561.75 1.54114e-07 0.00152595
0.165 1408.96 2564.29 1.53653e-07 0.00153205
0.1675 1413.04 2566.74 1.53209e-07 0.00153795
0.17 1416.99 2569.11 1.52781e-07 0.00154368
0.1725 1420.83 2571.4 1.52369e-07 0.00154923
0.175 1424.54 2573.61 1.51972e-07 0.00155461
0.1775 1428.15 2575.75 1.51588e-07 0.00155984
0.18 1431.64 2577.82 1.51218e-07 0.00156491
0.1825 1435.04 2579.82 1.5086e-07 0.00156984
0.185 1438.34 2581.77 1.50514e-07 0.00157462
0.1875 1441.55 2583.65 1.50179e-07 0.00157928
0.19 1444.66 2585.48 1.49855e-07 0.0015838
0.1925 1447.69 2587.25 1.49541e-07 0.0015882
0.195 1450.64 2588.97 1.49237e-07 0.00159249
0.1975 1453.51 2590.64 1.48943e-07 0.00159666
0.2 1456.31 2592.27 1.48657e-07 0.00160072
0.2025 1459.03 2593.84 1.48379e-07 0.00160468
0.205 1461.69 2595.38 1.4811e-07 0.00160854
0.2075 1464.27 2596.87 1.47848e-07 0.0016123
0.21 1466.79 2598.32 1.47594e-07 0.00161597
0.2125 1469.25 2599.73 1.47347e-07 0.00161954
0.215 1471.65 2601.11 1.47107e-07 0.00162304
0.2175 1473.99 2602.45 1.46873e-07 0.00162644
0.22 1476.28 2603.75 1.46646e-07 0.00162977
0.2225 1478.51 2605.02 1.46425e-07 0.00163302
0.225 1480.69 2606.27 1.46209e-07 0.0016362
0.2275 1482.82 2607.47 1.45999e-07 0.0016393
0.23 1484.9 2608.65 1.45794e-07 0.00164233
0.2325 1486.94 2609.81 1.45595e-07 0.0016453
0.235 1488.93 2610.93 1.454e-07 0.0016482
0.2375 1490.87 2612.03 1.4521e-07 0.00165104
0.24 1492.78 2613.1 1.45025e-07 0.00165381
0.2425 1494.64 2614.15 1.44844e-07 0.00165653
0.245 1496.47 2615.17 1.44668e-07 0.00165919
0.2475 1496.65 2615.27 1.4465e-07 0.00165946
0.25 1500 2617.15 1.44327e-07 0.00166434
